id,Country,Place Name,region,lon,lat,coordinates,bounding_box,admin_level,Est. Population,Total (t CO2),CO2 per capita,airports,buildings,ets,farms,fuelstations,harbours,refineries,tiox,trains,restaurants,pubs,bars_cafes,biergarten,fast_foods,food_courts,ice_cream,churches,museums,castles,artworks,theatres,monuments,amphitheatres,gyms,swimming_pools,sports_halls,tennis_fields,padel_fields,soccer_fields,sport_shops,stadiums,spa,markets,supermarkets,clothes_shops,electronics_shops,jewelry_shops,parks,picnic_areas,rivers,lakes,trails
489,'italy','Cunico',' Piemonte',45.03995,8.096731,ST_GeogFromText('POINT(8.096731 45.03995)'),"'(8.086731, 45.02995, 8.106731, 45.049949999999995)'",8,509.215994643338,296,0.581285747332666,0,296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,'italy','Cuorgnè',' Piemonte',45.3897204,7.6498168,ST_GeogFromText('POINT(7.6498168 45.3897204)'),"'(7.6398168, 45.379720400000004, 7.6598168, 45.3997204)'",8,10054.607800159,39578,3.93630470592538,0,28083,0,561,10881,0,0,0,53,8,2,17,0,4,0,0,12,3,0,1,1,8,0,10,7,0,0,0,0,1,1,5,0,6,11,0,2,5,3,1,6,0
491,'italy','Cureggio',' Piemonte',45.674869,8.459727,ST_GeogFromText('POINT(8.459727 45.674869)'),"'(8.449727000000001, 45.664869, 8.469727, 45.684869)'",8,2705.87891867844,14988,5.53905050833545,0,11655,0,3333,0,0,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
492,'italy','Curino',' Piemonte',45.6275974,8.2372798,ST_GeogFromText('POINT(8.2372798 45.6275974)'),"'(8.2272798, 45.6175974, 8.2472798, 45.6375974)'",8,448.763853650307,9102,20.2823822060602,0,9102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
493,'italy','Davagna',' Liguria',44.4669525,9.0909582,ST_GeogFromText('POINT(9.0909582 44.4669525)'),"'(9.0809582, 44.4569525, 9.100958199999999, 44.476952499999996)'",8,1982.98513098423,19739,9.95418457333704,0,15947,0,165,3627,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,'italy','Dego',' Liguria',44.443038,8.305947,ST_GeogFromText('POINT(8.305947 44.443038)'),"'(8.295947, 44.433038, 8.315947, 44.453038)'",8,2008.822852118,40232,20.0276495050728,0,32856,0,3696,3627,0,0,0,53,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
495,'italy','Deiva Marina',' Liguria',44.2182308,9.5200465,ST_GeogFromText('POINT(9.5200465 44.2182308)'),"'(9.5100465, 44.2082308, 9.5300465, 44.2282308)'",8,1350.97983481118,13687,10.1311652826505,0,9842,0,165,3627,0,0,0,53,7,0,5,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
496,'italy','Demonte',' Piemonte',44.3152636,7.2975079,ST_GeogFromText('POINT(7.2975079 44.3152636)'),"'(7.2875079000000005, 44.3052636, 7.3075079, 44.3252636)'",8,2038.75357765095,28894,14.1723846946189,0,19462,0,2178,7254,0,0,0,0,3,1,3,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,1,1,0
497,'italy','Denice',' Piemonte',44.598842,8.333145,ST_GeogFromText('POINT(8.333145 44.598842)'),"'(8.323145, 44.588842, 8.343145, 44.608841999999996)'",8,218.675064431387,2529,11.5651046294467,0,2331,0,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
498,'italy','Dernice',' Piemonte',44.7668717,9.0507598,ST_GeogFromText('POINT(9.0507598 44.7668717)'),"'(9.0407598, 44.756871700000005, 9.0607598, 44.7768717)'",8,201.731709687549,2883,14.2912584465046,0,2553,0,330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,'italy','Desana',' Piemonte',45.2688216,8.3567281,ST_GeogFromText('POINT(8.3567281 45.2688216)'),"'(8.3467281, 45.258821600000005, 8.3667281, 45.2788216)'",8,1047.58182814979,33262,31.7512189560851,0,3367,0,26268,3627,0,0,0,0,3,0,2,0,0,0,0,4,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0
500,'italy','Diano Arentino',' Liguria',43.949625,8.04155,ST_GeogFromText('POINT(8.04155 43.949625)'),"'(8.031550000000001, 43.939625, 8.05155, 43.959624999999996)'",8,782.371820007451,8206,10.488619081298,0,8140,0,66,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
501,'italy','Diano Castello',' Liguria',43.9237407,8.0671862,ST_GeogFromText('POINT(8.0671862 43.9237407)'),"'(8.0571862, 43.913740700000005, 8.0771862, 43.9337407)'",8,2761.7350422187,16481,5.96762533264582,0,15392,0,1089,0,0,0,0,0,1,0,0,0,0,0,0,14,1,1,0,1,1,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
502,'italy','Diano Marina',' Liguria',43.9100767,8.0803641,ST_GeogFromText('POINT(8.0803641 43.9100767)'),"'(8.0703641, 43.9000767, 8.0903641, 43.920076699999996)'",8,5197.22459222836,33003,6.35012003317133,0,20683,0,1386,10881,0,0,0,53,37,2,38,0,7,0,7,7,1,3,3,1,7,0,1,48,0,0,0,0,0,1,4,1,9,22,0,4,6,0,0,2,0
503,'italy','Diano San Pietro',' Liguria',43.931424,8.071651,ST_GeogFromText('POINT(8.071651 43.931424)'),"'(8.061651, 43.921424, 8.081650999999999, 43.941424)'",8,1132.2866768497,14673,12.9587323599213,0,14356,0,264,0,0,0,0,53,1,0,0,0,0,0,0,11,1,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
504,'italy','Diano d'Alba',' Piemonte',44.6503104,8.0275084,ST_GeogFromText('POINT(8.0275084 44.6503104)'),"'(8.0175084, 44.640310400000004, 8.0375084, 44.6603104)'",8,3491.86843913123,25494,7.30096234849641,0,21867,0,0,3627,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,'italy','Divignano',' Piemonte',45.66237,8.601631,ST_GeogFromText('POINT(8.601631 45.66237)'),"'(8.591631, 45.652370000000005, 8.611631, 45.67237)'",8,1513.1281906485,5326,3.5198604010658,0,4699,0,627,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
506,'italy','Dogliani',' Piemonte',44.5307822,7.9472329,ST_GeogFromText('POINT(7.9472329 44.5307822)'),"'(7.937232900000001, 44.5207822, 7.9572329, 44.540782199999995)'",8,4795.48275189498,69627,14.5192890064064,0,32967,0,33033,3627,0,0,0,0,11,0,10,0,0,0,0,9,1,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0
507,'italy','Dolceacqua',' Liguria',43.8509263,7.6236357,ST_GeogFromText('POINT(7.6236357 43.8509263)'),"'(7.613635700000001, 43.8409263, 7.6336357, 43.860926299999996)'",8,2017.86365539164,34716,17.2043338543912,0,30858,0,231,3627,0,0,0,0,9,0,5,0,0,0,0,7,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
508,'italy','Dolcedo',' Liguria',43.9074393,7.9510985,ST_GeogFromText('POINT(7.9510985 43.9074393)'),"'(7.9410985, 43.8974393, 7.961098499999999, 43.9174393)'",8,1573.42375968472,20960,13.3212682667255,0,17168,0,165,3627,0,0,0,0,7,0,1,0,0,0,0,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
509,'italy','Domodossola',' Piemonte',46.1160556,8.291248,ST_GeogFromText('POINT(8.291248 46.1160556)'),"'(8.281248, 46.106055600000005, 8.301248, 46.1260556)'",8,17106.6322993824,42641,2.49265894383779,0,9879,0,66,32643,0,0,0,53,24,2,15,0,1,0,6,26,4,0,2,1,0,0,5,1,0,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,0
510,'italy','Donato',' Piemonte',45.528192,7.908557,ST_GeogFromText('POINT(7.908557 45.528192)'),"'(7.898557, 45.518192, 7.918557, 45.538191999999995)'",8,700.349962392327,21683,30.960235831145,0,18056,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,'italy','Donnas',' Valle d'Aosta / Vallée d'Aoste',45.6037633,7.7696974,ST_GeogFromText('POINT(7.7696974 45.6037633)'),"'(7.7596974, 45.5937633, 7.7796974, 45.613763299999995)'",8,2808.78304329202,17148,6.10513511926567,0,13468,0,0,3627,0,0,0,53,3,0,4,0,0,0,0,6,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,0
512,'italy','Dormelletto',' Piemonte',45.736272,8.566628,ST_GeogFromText('POINT(8.566628 45.736272)'),"'(8.556628, 45.726272, 8.576628, 45.746272)'",8,2596.59268231259,36329,13.9910276445994,0,10656,0,231,25389,0,0,0,53,7,1,3,0,1,0,1,4,0,0,2,0,0,0,1,43,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0
513,'italy','Dorzano',' Piemonte',45.42606,8.098524,ST_GeogFromText('POINT(8.098524 45.42606)'),"'(8.088524, 45.41606, 8.108524, 45.43606)'",8,554.152816543065,8548,15.4253479271736,0,4921,0,0,3627,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
514,'italy','Doues',' Valle d'Aosta / Vallée d'Aoste',45.8193912,7.3065823,ST_GeogFromText('POINT(7.3065823 45.8193912)'),"'(7.2965823, 45.8093912, 7.316582299999999, 45.829391199999996)'",8,507.352248428389,5920,11.6684217293571,0,5920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
515,'italy','Dronero',' Piemonte',44.4659423,7.3672557,ST_GeogFromText('POINT(7.3672557 44.4659423)'),"'(7.3572557000000005, 44.455942300000004, 7.3772557, 44.4759423)'",8,7101.11289932802,42144,5.93484438248941,0,33966,0,924,7254,0,0,0,0,4,0,12,0,1,0,1,6,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,1,0
516,'italy','Druento',' Piemonte',45.1344531,7.5764559,ST_GeogFromText('POINT(7.5764559 45.1344531)'),"'(7.5664559, 45.124453100000004, 7.5864559, 45.1444531)'",8,8449.77117843313,43235,5.11670660506776,0,6734,0,231,36270,0,0,0,0,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
517,'italy','Druogno',' Piemonte',46.1351172,8.4342016,ST_GeogFromText('POINT(8.4342016 46.1351172)'),"'(8.4242016, 46.125117200000005, 8.4442016, 46.1451172)'",8,965.487238883972,13794,14.2870868142647,0,10101,0,66,3627,0,0,0,0,4,1,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518,'italy','Dusino San Michele',' Piemonte',44.9254929,7.9721895,ST_GeogFromText('POINT(7.9721895 44.9254929)'),"'(7.9621895, 44.915492900000004, 7.9821895, 44.9354929)'",8,1076.99359209929,4100,3.80689358792585,0,407,0,66,3627,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,'italy','Elva',' Piemonte',44.5405393,7.0904585,ST_GeogFromText('POINT(7.0904585 44.5405393)'),"'(7.080458500000001, 44.5305393, 7.1004585, 44.5505393)'",8,86.16313383956,2919,33.8775978765503,0,2886,0,33,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520,'italy','Emarèse',' Valle d'Aosta / Vallée d'Aoste',45.7233681,7.7006507104171344,ST_GeogFromText('POINT(7.7006507104171344 45.7233681)'),"'(7.690650710417135, 45.713368100000004, 7.710650710417134, 45.7333681)'",8,236.660965364397,3071,12.9763689388803,0,3071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,'italy','Entracque',' Piemonte',44.241425,7.399331,ST_GeogFromText('POINT(7.399331 44.241425)'),"'(7.389331, 44.231425, 7.409331, 44.251425)'",8,783.546666684852,10805,13.7898614842118,0,10508,0,297,0,0,0,0,0,2,0,3,0,1,0,0,6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
522,'italy','Envie',' Piemonte',44.682235,7.371123,ST_GeogFromText('POINT(7.371123 44.682235)'),"'(7.361123, 44.672235, 7.381123, 44.692235)'",8,2116.48217830225,24864,11.7477955897294,0,24864,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,'italy','Erli',' Liguria',44.137529,8.103148,ST_GeogFromText('POINT(8.103148 44.137529)'),"'(8.093148, 44.127529, 8.113147999999999, 44.147529)'",8,258.029227635576,3108,12.0451470884901,0,3108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,'italy','Etroubles',' Valle d'Aosta / Vallée d'Aoste',45.8205823,7.230574,ST_GeogFromText('POINT(7.230574 45.8205823)'),"'(7.220574, 45.8105823, 7.240574, 45.830582299999996)'",8,510.827250469592,4958,9.7058251991103,0,4958,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
525,'italy','Exilles',' Piemonte',45.0973834,6.9290646,ST_GeogFromText('POINT(6.9290646 45.0973834)'),"'(6.9190646000000005, 45.0873834, 6.9390646, 45.107383399999996)'",8,259.960432306343,6466,24.8730160303023,0,5476,0,990,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0
526,'italy','Fabbrica Curone',' Piemonte',44.784954,9.147559,ST_GeogFromText('POINT(9.147559 44.784954)'),"'(9.137559, 44.774954, 9.157559, 44.794954)'",8,635.612676355435,7781,12.2417319374683,0,3626,0,528,3627,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
527,'italy','Fara Novarese',' Piemonte',45.5551594,8.4589412,ST_GeogFromText('POINT(8.4589412 45.5551594)'),"'(8.4489412, 45.5451594, 8.4689412, 45.5651594)'",8,2062.72442634947,2087,1.01176869451897,0,1295,0,792,0,0,0,0,0,1,0,1,0,0,0,0,5,1,2,3,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
528,'italy','Farigliano',' Piemonte',44.5120312,7.914245,ST_GeogFromText('POINT(7.914245 44.5120312)'),"'(7.904245, 44.502031200000005, 7.924245, 44.5220312)'",8,1694.5550264434,20794,12.2710680240601,0,16243,0,924,3627,0,0,0,0,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
529,'italy','Fascia',' Liguria',44.5719677,9.2356396,ST_GeogFromText('POINT(9.2356396 44.5719677)'),"'(9.225639600000001, 44.561967700000004, 9.2456396, 44.5819677)'",8,91.8713560221076,2109,22.9560125300915,0,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
530,'italy','Faule',' Piemonte',44.8056734,7.5805033,ST_GeogFromText('POINT(7.5805033 44.8056734)'),"'(7.5705033, 44.795673400000005, 7.5905033, 44.8156734)'",8,727.301961831428,3289,4.52219321905571,0,3256,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0
531,'italy','Favale di Malvaro',' Liguria',44.4529968,9.2595603,ST_GeogFromText('POINT(9.2595603 44.4529968)'),"'(9.2495603, 44.4429968, 9.2695603, 44.4629968)'",8,535.587703334721,9614,17.9503747754859,0,5624,0,363,3627,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,'italy','Favria',' Piemonte',45.331154,7.690617,ST_GeogFromText('POINT(7.690617 45.331154)'),"'(7.680617, 45.321154, 7.700616999999999, 45.341153999999996)'",8,5370.96617602553,6621,1.23273909814481,0,2664,0,330,3627,0,0,0,0,2,0,4,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0
533,'italy','Feisoglio',' Piemonte',44.543739,8.104941,ST_GeogFromText('POINT(8.104941 44.543739)'),"'(8.094941, 44.533739000000004, 8.114941, 44.553739)'",8,332.165259187517,10616,31.9599949313391,0,6956,0,33,3627,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
534,'italy','Feletto',' Piemonte',45.303853,7.744719,ST_GeogFromText('POINT(7.744719 45.303853)'),"'(7.734719, 45.293853, 7.754719, 45.313852999999995)'",8,2149.47213362948,3841,1.7869503586047,0,148,0,66,3627,0,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0
535,'italy','Felizzano',' Piemonte',44.8999639,8.4362123,ST_GeogFromText('POINT(8.4362123 44.8999639)'),"'(8.4262123, 44.889963900000005, 8.4462123, 44.9099639)'",8,2556.08819640102,8039,3.14504014819166,0,666,0,66,7254,0,0,0,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
536,'italy','Fenestrelle',' Piemonte',45.0360951,7.0495615,ST_GeogFromText('POINT(7.0495615 45.0360951)'),"'(7.0395615000000005, 45.0260951, 7.0595615, 45.046095099999995)'",8,523.660673079983,5131,9.79832984176816,0,5032,0,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
537,'italy','Ferrere',' Piemonte',44.875446,7.994732,ST_GeogFromText('POINT(7.994732 44.875446)'),"'(7.984732, 44.865446, 8.004732, 44.885445999999995)'",8,1659.61393331201,10177,6.13214904727286,0,2923,0,0,7254,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,'italy','Fiano',' Piemonte',45.2168706,7.5226852,ST_GeogFromText('POINT(7.5226852 45.2168706)'),"'(7.5126852, 45.2068706, 7.5326851999999995, 45.2268706)'",8,2673.04235414998,7612,2.84769150334717,0,259,0,99,7254,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
539,'italy','Finale Ligure',' Liguria',44.1689049,8.3436524,ST_GeogFromText('POINT(8.3436524 44.1689049)'),"'(8.3336524, 44.1589049, 8.3536524, 44.1789049)'",8,11460.3531960437,78058,6.81113388607841,0,42920,0,2442,32643,0,0,0,53,37,2,19,0,0,0,5,4,0,1,0,1,2,0,1,24,0,0,0,0,0,0,0,1,6,3,0,0,3,0,0,2,0
540,'italy','Fiorano Canavese',' Piemonte',45.467758,7.833718,ST_GeogFromText('POINT(7.833718 45.467758)'),"'(7.823718, 45.457758000000005, 7.843718, 45.477758)'",8,817.976920054047,5768,7.05154370323662,0,3293,0,2475,0,0,0,0,0,1,0,2,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
541,'italy','Fobello',' Piemonte',45.8894252,8.1586796,ST_GeogFromText('POINT(8.1586796 45.8894252)'),"'(8.1486796, 45.8794252, 8.168679599999999, 45.899425199999996)'",8,209.025814087276,9250,44.2529074238544,0,9250,0,0,0,0,0,0,0,2,0,2,0,0,0,0,33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
542,'italy','Foglizzo',' Piemonte',45.2714422,7.8221333,ST_GeogFromText('POINT(7.8221333 45.2714422)'),"'(7.8121333, 45.261442200000005, 7.8321333, 45.2814422)'",8,2362.9890618597,3960,1.67584355929411,0,333,0,0,3627,0,0,0,0,1,1,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
543,'italy','Follo',' Liguria',44.1728311,9.8328642,ST_GeogFromText('POINT(9.8328642 44.1728311)'),"'(9.8228642, 44.162831100000005, 9.8428642, 44.1828311)'",8,6618.73823238231,28430,4.29538063023941,0,27935,0,495,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,'italy','Fontainemore',' Valle d'Aosta / Vallée d'Aoste',45.6482604,7.8602562,ST_GeogFromText('POINT(7.8602562 45.6482604)'),"'(7.8502562000000005, 45.6382604, 7.8702562, 45.658260399999996)'",8,463.735853109505,14578,31.4359993997652,0,14578,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
545,'italy','Fontaneto d'Agogna',' Piemonte',45.6434689,8.4808276,ST_GeogFromText('POINT(8.4808276 45.6434689)'),"'(8.4708276, 45.633468900000004, 8.4908276, 45.6534689)'",8,2903.34120979187,20192,6.95474577080367,0,14615,0,5577,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
546,'italy','Fontanetto Po',' Piemonte',45.1934637,8.1919246,ST_GeogFromText('POINT(8.1919246 45.1934637)'),"'(8.1819246, 45.183463700000004, 8.2019246, 45.2034637)'",8,1222.36862372087,2406,1.96830968441923,0,703,0,1650,0,0,0,0,53,1,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
547,'italy','Fontanigorda',' Liguria',44.54605,9.304466,ST_GeogFromText('POINT(9.304466 44.54605)'),"'(9.294466, 44.53605, 9.314466, 44.55605)'",8,246.344270635222,5797,23.5321080740051,0,5698,0,99,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,'italy','Fontanile',' Piemonte',44.7532586,8.4223508,ST_GeogFromText('POINT(8.4223508 44.7532586)'),"'(8.4123508, 44.743258600000004, 8.4323508, 44.7632586)'",8,617.375136671122,185,0.299655734433229,0,185,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
549,'italy','Formazza',' Piemonte',46.373496,8.428078,ST_GeogFromText('POINT(8.428078 46.373496)'),"'(8.418078, 46.363496000000005, 8.438077999999999, 46.383496)'",8,433.550184193999,12656,29.1915456650732,0,5402,0,0,7254,0,0,0,0,3,1,2,0,0,0,0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0
550,'italy','Formigliana',' Piemonte',45.429262,8.291928,ST_GeogFromText('POINT(8.291928 45.429262)'),"'(8.281928, 45.419262, 8.301928, 45.439262)'",8,551.411160036863,2472,4.48304310677125,0,888,0,1584,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
551,'italy','Forno Canavese',' Piemonte',45.345353,7.591015,ST_GeogFromText('POINT(7.591015 45.345353)'),"'(7.581015, 45.335353000000005, 7.601014999999999, 45.355353)'",8,3371.00601391411,4881,1.44793571410234,0,1221,0,33,3627,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
552,'italy','Fossano',' Piemonte',44.5493489,7.7250155,ST_GeogFromText('POINT(7.7250155 44.5493489)'),"'(7.7150155, 44.5393489, 7.735015499999999, 44.559348899999996)'",8,24727.4220149831,186817,7.55505365204678,2122,108780,14893,2937,58032,0,0,0,53,16,0,14,0,5,0,2,15,2,1,1,0,3,0,2,3,0,0,0,0,0,0,2,1,6,2,1,0,8,0,1,3,0
553,'italy','Frabosa Soprana',' Piemonte',44.2877688,7.8065668,ST_GeogFromText('POINT(7.8065668 44.2877688)'),"'(7.7965668, 44.277768800000004, 7.8165667999999995, 44.2977688)'",8,786.947055171273,29053,36.918620902237,0,22422,6631,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
554,'italy','Frabosa Sottana',' Piemonte',44.3021646,7.7980083,ST_GeogFromText('POINT(7.7980083 44.3021646)'),"'(7.7880083, 44.2921646, 7.8080083, 44.312164599999996)'",8,1541.48719369085,31674,20.5476893545652,0,24420,0,0,7254,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,13
555,'italy','Fraconalto',' Piemonte',44.591047,8.878456,ST_GeogFromText('POINT(8.878456 44.591047)'),"'(8.868456, 44.581047000000005, 8.888456, 44.601047)'",8,340.219708551362,7434,21.8505859982468,0,7104,0,330,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,'italy','Framura',' Liguria',44.2087449,9.5545435,ST_GeogFromText('POINT(9.5545435 44.2087449)'),"'(9.5445435, 44.1987449, 9.5645435, 44.2187449)'",8,630.502026522299,10755,17.0578357365829,0,10471,0,231,0,0,0,0,53,5,0,3,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,'italy','Francavilla Bisio',' Piemonte',44.734649,8.731251,ST_GeogFromText('POINT(8.731251 44.734649)'),"'(8.721251, 44.724649, 8.741251, 44.744648999999995)'",8,547.077737104613,1246,2.27755566621008,0,1147,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
